county,state,fips,recent_cases,recent_deaths,pop2019,f_inf_rep,undercount,tooltip
Lancaster,South Carolina,45057,22,1,98012,2.2446231073746073e-4,4.545454545454546,"Lancaster county, South Carolina
 recent cases: 22
 recent prevalence: 0.02%
 possible undercount: 4.5x"
Lancaster,Virginia,51103,4,0,10603,3.7725172121097803e-4,NA,"Lancaster county, Virginia
 recent cases: 4
 recent prevalence: 0.04%
 possible undercount: NAx"
Lander,Nevada,32015,12,0,5532,0.0021691973969631237,NA,"Lander county, Nevada
 recent cases: 12
 recent prevalence: 0.22%
 possible undercount: NAx"
Lane,Oregon,41039,7,1,382067,1.8321393891647275e-5,14.285714285714286,"Lane county, Oregon
 recent cases: 7
 recent prevalence: 0.00%
 possible undercount: 14.3x"
Lanier,Georgia,13173,3,0,10423,2.8782500239854167e-4,NA,"Lanier county, Georgia
 recent cases: 3
 recent prevalence: 0.03%
 possible undercount: NAx"
Lapeer,Michigan,26087,25,5,87607,2.853653246886664e-4,20,"Lapeer county, Michigan
 recent cases: 25
 recent prevalence: 0.03%
 possible undercount: 20.0x"
LaPorte,Indiana,18091,128,3,109888,0.0011648223645894002,2.34375,"LaPorte county, Indiana
 recent cases: 128
 recent prevalence: 0.12%
 possible undercount: 2.3x"
Laramie,Wyoming,56021,32,0,99500,3.2160804020100504e-4,NA,"Laramie county, Wyoming
 recent cases: 32
 recent prevalence: 0.03%
 possible undercount: NAx"
Larimer,Colorado,08069,159,6,356899,4.455041902611103e-4,3.7735849056603774,"Larimer county, Colorado
 recent cases: 159
 recent prevalence: 0.04%
 possible undercount: 3.8x"
Larue,Kentucky,21123,0,0,14398,0,NA,"Larue county, Kentucky
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Las Animas,Colorado,08071,1,0,14506,6.893699158968702e-5,NA,"Las Animas county, Colorado
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
LaSalle,Illinois,17099,37,0,108669,3.4048348655090226e-4,NA,"LaSalle county, Illinois
 recent cases: 37
 recent prevalence: 0.03%
 possible undercount: NAx"
LaSalle,Louisiana,22059,13,0,14892,8.729519204942251e-4,NA,"LaSalle county, Louisiana
 recent cases: 13
 recent prevalence: 0.09%
 possible undercount: NAx"
Latah,Idaho,16057,1,0,40108,2.4932681759250024e-5,NA,"Latah county, Idaho
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Latimer,Oklahoma,40077,1,0,10073,9.927529038022436e-5,NA,"Latimer county, Oklahoma
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Lauderdale,Alabama,01077,43,2,92729,4.637168523331428e-4,4.651162790697675,"Lauderdale county, Alabama
 recent cases: 43
 recent prevalence: 0.05%
 possible undercount: 4.7x"
Lauderdale,Mississippi,28075,204,16,74125,0.002752107925801012,7.8431372549019605,"Lauderdale county, Mississippi
 recent cases: 204
 recent prevalence: 0.28%
 possible undercount: 7.8x"
Lauderdale,Tennessee,47097,9,0,25633,3.5110989739788555e-4,NA,"Lauderdale county, Tennessee
 recent cases: 9
 recent prevalence: 0.04%
 possible undercount: NAx"
Laurel,Kentucky,21125,5,0,60813,8.221926232877839e-5,NA,"Laurel county, Kentucky
 recent cases: 5
 recent prevalence: 0.01%
 possible undercount: NAx"
Laurens,Georgia,13175,25,0,47546,5.258065873049258e-4,NA,"Laurens county, Georgia
 recent cases: 25
 recent prevalence: 0.05%
 possible undercount: NAx"
Laurens,South Carolina,45059,21,1,67493,3.1114337783177514e-4,4.761904761904762,"Laurens county, South Carolina
 recent cases: 21
 recent prevalence: 0.03%
 possible undercount: 4.8x"
Lavaca,Texas,48285,2,1,20154,9.92358836955443e-5,50,"Lavaca county, Texas
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: 50.0x"
Lawrence,Alabama,01079,6,0,32924,1.8223788118090146e-4,NA,"Lawrence county, Alabama
 recent cases: 6
 recent prevalence: 0.02%
 possible undercount: NAx"
Lawrence,Arkansas,05075,39,3,16406,0.002377179080824089,7.6923076923076925,"Lawrence county, Arkansas
 recent cases: 39
 recent prevalence: 0.24%
 possible undercount: 7.7x"
Lawrence,Illinois,17101,2,0,15678,1.2756729174639623e-4,NA,"Lawrence county, Illinois
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
Lawrence,Indiana,18093,26,5,45370,5.730659025787965e-4,19.23076923076923,"Lawrence county, Indiana
 recent cases: 26
 recent prevalence: 0.06%
 possible undercount: 19.2x"
Lawrence,Kentucky,21127,0,0,15317,0,NA,"Lawrence county, Kentucky
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lawrence,Mississippi,28077,37,0,12586,0.002939774352455109,NA,"Lawrence county, Mississippi
 recent cases: 37
 recent prevalence: 0.29%
 possible undercount: NAx"
Lawrence,Missouri,29109,0,0,38355,0,NA,"Lawrence county, Missouri
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lawrence,Ohio,39087,3,0,59463,5.045154129458655e-5,NA,"Lawrence county, Ohio
 recent cases: 3
 recent prevalence: 0.01%
 possible undercount: NAx"
Lawrence,Pennsylvania,42073,7,1,85512,8.185985592665357e-5,14.285714285714286,"Lawrence county, Pennsylvania
 recent cases: 7
 recent prevalence: 0.01%
 possible undercount: 14.3x"
Lawrence,South Dakota,46081,0,0,25844,0,NA,"Lawrence county, South Dakota
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lawrence,Tennessee,47099,1,0,44142,2.2654161569480312e-5,NA,"Lawrence county, Tennessee
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Le Flore,Oklahoma,40079,6,0,49853,1.2035384029045394e-4,NA,"Le Flore county, Oklahoma
 recent cases: 6
 recent prevalence: 0.01%
 possible undercount: NAx"
Le Sueur,Minnesota,27079,4,0,28887,1.384705923079586e-4,NA,"Le Sueur county, Minnesota
 recent cases: 4
 recent prevalence: 0.01%
 possible undercount: NAx"
Lea,New Mexico,35025,10,0,71070,1.407063458561981e-4,NA,"Lea county, New Mexico
 recent cases: 10
 recent prevalence: 0.01%
 possible undercount: NAx"
Leake,Mississippi,28079,158,1,22786,0.006934082331256034,0.6329113924050633,"Leake county, Mississippi
 recent cases: 158
 recent prevalence: 0.69%
 possible undercount: 0.6x"
Leavenworth,Kansas,20103,466,3,81758,0.005699748036889356,0.6437768240343348,"Leavenworth county, Kansas
 recent cases: 466
 recent prevalence: 0.57%
 possible undercount: 0.6x"
Lebanon,Pennsylvania,42075,241,7,141793,0.001699660773098813,2.904564315352697,"Lebanon county, Pennsylvania
 recent cases: 241
 recent prevalence: 0.17%
 possible undercount: 2.9x"
Lee,Alabama,01081,89,10,164542,5.408953337141884e-4,11.235955056179776,"Lee county, Alabama
 recent cases: 89
 recent prevalence: 0.05%
 possible undercount: 11.2x"
Lee,Arkansas,05077,1,0,8857,1.1290504685559444e-4,NA,"Lee county, Arkansas
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Lee,Florida,12071,366,20,770577,4.749687571780627e-4,5.46448087431694,"Lee county, Florida
 recent cases: 366
 recent prevalence: 0.05%
 possible undercount: 5.5x"
Lee,Georgia,13177,56,5,29992,0.0018671645772205922,8.928571428571429,"Lee county, Georgia
 recent cases: 56
 recent prevalence: 0.19%
 possible undercount: 8.9x"
Lee,Illinois,17103,24,0,34096,7.038948850305022e-4,NA,"Lee county, Illinois
 recent cases: 24
 recent prevalence: 0.07%
 possible undercount: NAx"
Lee,Iowa,19111,13,0,33657,3.862495171881035e-4,NA,"Lee county, Iowa
 recent cases: 13
 recent prevalence: 0.04%
 possible undercount: NAx"
Lee,Mississippi,28081,11,1,85436,1.2875134603679948e-4,9.090909090909092,"Lee county, Mississippi
 recent cases: 11
 recent prevalence: 0.01%
 possible undercount: 9.1x"
Lee,North Carolina,37105,163,1,61779,0.0026384370093397434,0.6134969325153374,"Lee county, North Carolina
 recent cases: 163
 recent prevalence: 0.26%
 possible undercount: 0.6x"
Lee,South Carolina,45061,28,3,16828,0.0016638935108153079,10.714285714285714,"Lee county, South Carolina
 recent cases: 28
 recent prevalence: 0.17%
 possible undercount: 10.7x"
Lee,Texas,48287,0,0,17239,0,NA,"Lee county, Texas
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lee,Virginia,51105,3,0,23423,1.2807923835546258e-4,NA,"Lee county, Virginia
 recent cases: 3
 recent prevalence: 0.01%
 possible undercount: NAx"
Leelanau,Michigan,26089,3,0,21761,1.3786131152061028e-4,NA,"Leelanau county, Michigan
 recent cases: 3
 recent prevalence: 0.01%
 possible undercount: NAx"
Leflore,Mississippi,28083,66,6,28183,0.0023418372777915765,9.090909090909092,"Leflore county, Mississippi
 recent cases: 66
 recent prevalence: 0.23%
 possible undercount: 9.1x"
Lehigh,Pennsylvania,42077,704,45,369318,0.0019062163230603437,6.392045454545454,"Lehigh county, Pennsylvania
 recent cases: 704
 recent prevalence: 0.19%
 possible undercount: 6.4x"
Lemhi,Idaho,16059,0,0,8027,0,NA,"Lemhi county, Idaho
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lenawee,Michigan,26091,39,2,98451,3.96136148947192e-4,5.128205128205129,"Lenawee county, Michigan
 recent cases: 39
 recent prevalence: 0.04%
 possible undercount: 5.1x"
Lenoir,North Carolina,37107,64,4,55949,0.0011438989079340114,6.25,"Lenoir county, North Carolina
 recent cases: 64
 recent prevalence: 0.11%
 possible undercount: 6.2x"
Leon,Florida,12073,57,4,293582,1.9415359252270234e-4,7.017543859649122,"Leon county, Florida
 recent cases: 57
 recent prevalence: 0.02%
 possible undercount: 7.0x"
Leon,Texas,48289,2,0,17404,1.1491611123879568e-4,NA,"Leon county, Texas
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
Leslie,Kentucky,21131,2,0,9877,2.0249063480814013e-4,NA,"Leslie county, Kentucky
 recent cases: 2
 recent prevalence: 0.02%
 possible undercount: NAx"
Letcher,Kentucky,21133,2,0,21553,9.279450656521133e-5,NA,"Letcher county, Kentucky
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
Levy,Florida,12075,8,0,41503,1.9275715008553598e-4,NA,"Levy county, Florida
 recent cases: 8
 recent prevalence: 0.02%
 possible undercount: NAx"
Lewis,Kentucky,21135,1,0,13275,7.532956685499058e-5,NA,"Lewis county, Kentucky
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Lewis,Missouri,29111,5,1,9776,5.114566284779051e-4,20,"Lewis county, Missouri
 recent cases: 5
 recent prevalence: 0.05%
 possible undercount: 20.0x"
Lewis,New York,36049,0,0,26296,0,NA,"Lewis county, New York
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lewis,Tennessee,47101,0,0,12268,0,NA,"Lewis county, Tennessee
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lewis,Washington,53041,8,0,80707,9.912399172314668e-5,NA,"Lewis county, Washington
 recent cases: 8
 recent prevalence: 0.01%
 possible undercount: NAx"
Lewis,West Virginia,54041,2,0,15907,1.2573081033507262e-4,NA,"Lewis county, West Virginia
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
Lewis and Clark,Montana,30049,0,0,69432,0,NA,"Lewis and Clark county, Montana
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lexington,South Carolina,45063,157,8,298750,5.255230125523013e-4,5.095541401273885,"Lexington county, South Carolina
 recent cases: 157
 recent prevalence: 0.05%
 possible undercount: 5.1x"
Lexington city,Virginia,51678,3,0,7446,4.0290088638195e-4,NA,"Lexington city county, Virginia
 recent cases: 3
 recent prevalence: 0.04%
 possible undercount: NAx"
Liberty,Florida,12077,58,0,8354,0.006942781900885803,NA,"Liberty county, Florida
 recent cases: 58
 recent prevalence: 0.69%
 possible undercount: NAx"
Liberty,Georgia,13179,4,0,61435,6.510946528851632e-5,NA,"Liberty county, Georgia
 recent cases: 4
 recent prevalence: 0.01%
 possible undercount: NAx"
Liberty,Montana,30051,0,0,2337,0,NA,"Liberty county, Montana
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Liberty,Texas,48291,13,1,88219,1.4736054591414548e-4,7.6923076923076925,"Liberty county, Texas
 recent cases: 13
 recent prevalence: 0.01%
 possible undercount: 7.7x"
Licking,Ohio,39089,31,3,176862,1.752779002838371e-4,9.67741935483871,"Licking county, Ohio
 recent cases: 31
 recent prevalence: 0.02%
 possible undercount: 9.7x"
Limestone,Alabama,01083,10,0,98915,1.010969013799727e-4,NA,"Limestone county, Alabama
 recent cases: 10
 recent prevalence: 0.01%
 possible undercount: NAx"
Limestone,Texas,48293,2,0,23437,8.533515381661475e-5,NA,"Limestone county, Texas
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
Lincoln,Arkansas,05079,410,5,13024,0.03148034398034398,1.2195121951219512,"Lincoln county, Arkansas
 recent cases: 410
 recent prevalence: 3.15%
 possible undercount: 1.2x"
Lincoln,Colorado,08073,1,0,5701,1.7540782318891423e-4,NA,"Lincoln county, Colorado
 recent cases: 1
 recent prevalence: 0.02%
 possible undercount: NAx"
Lincoln,Georgia,13181,2,0,7921,2.524933720489837e-4,NA,"Lincoln county, Georgia
 recent cases: 2
 recent prevalence: 0.03%
 possible undercount: NAx"
Lincoln,Idaho,16063,8,0,5366,0.0014908684308609765,NA,"Lincoln county, Idaho
 recent cases: 8
 recent prevalence: 0.15%
 possible undercount: NAx"
Lincoln,Kentucky,21137,1,0,24549,4.073485681697829e-5,NA,"Lincoln county, Kentucky
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Lincoln,Louisiana,22061,44,8,46742,9.41337555089641e-4,18.181818181818183,"Lincoln county, Louisiana
 recent cases: 44
 recent prevalence: 0.09%
 possible undercount: 18.2x"
Lincoln,Maine,23015,2,0,34634,5.774672287347693e-5,NA,"Lincoln county, Maine
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
Lincoln,Minnesota,27081,1,0,5639,1.7733640716439085e-4,NA,"Lincoln county, Minnesota
 recent cases: 1
 recent prevalence: 0.02%
 possible undercount: NAx"
Lincoln,Mississippi,28085,46,6,34153,0.0013468802155008346,13.043478260869565,"Lincoln county, Mississippi
 recent cases: 46
 recent prevalence: 0.13%
 possible undercount: 13.0x"
Lincoln,Missouri,29113,17,0,59013,2.8807211970243845e-4,NA,"Lincoln county, Missouri
 recent cases: 17
 recent prevalence: 0.03%
 possible undercount: NAx"
Lincoln,Montana,30053,0,0,19980,0,NA,"Lincoln county, Montana
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lincoln,Nebraska,31111,16,1,34914,4.5826888927077964e-4,6.25,"Lincoln county, Nebraska
 recent cases: 16
 recent prevalence: 0.05%
 possible undercount: 6.2x"
Lincoln,New Mexico,35027,0,0,19572,0,NA,"Lincoln county, New Mexico
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lincoln,North Carolina,37109,14,0,86111,1.6258085494303862e-4,NA,"Lincoln county, North Carolina
 recent cases: 14
 recent prevalence: 0.02%
 possible undercount: NAx"
Lincoln,Oklahoma,40081,6,2,34877,1.7203314505261346e-4,33.333333333333336,"Lincoln county, Oklahoma
 recent cases: 6
 recent prevalence: 0.02%
 possible undercount: 33.3x"
Lincoln,Oregon,41041,0,0,49962,0,NA,"Lincoln county, Oregon
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lincoln,South Dakota,46083,65,0,61128,0.0010633424944379009,NA,"Lincoln county, South Dakota
 recent cases: 65
 recent prevalence: 0.11%
 possible undercount: NAx"
Lincoln,Tennessee,47103,5,0,34366,1.4549263807251352e-4,NA,"Lincoln county, Tennessee
 recent cases: 5
 recent prevalence: 0.01%
 possible undercount: NAx"
Lincoln,Washington,53043,0,0,10939,0,NA,"Lincoln county, Washington
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lincoln,West Virginia,54043,1,0,20409,4.899799108236562e-5,NA,"Lincoln county, West Virginia
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Lincoln,Wisconsin,55069,0,0,27593,0,NA,"Lincoln county, Wisconsin
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Lincoln,Wyoming,56023,1,0,19830,5.042864346949067e-5,NA,"Lincoln county, Wyoming
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Linn,Iowa,19113,305,26,226706,0.001345354776671107,8.524590163934427,"Linn county, Iowa
 recent cases: 305
 recent prevalence: 0.13%
 possible undercount: 8.5x"
Linn,Kansas,20107,0,0,9703,0,NA,"Linn county, Kansas
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Linn,Missouri,29115,0,0,11920,0,NA,"Linn county, Missouri
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Linn,Oregon,41043,36,1,129749,2.7745878580952456e-4,2.7777777777777777,"Linn county, Oregon
 recent cases: 36
 recent prevalence: 0.03%
 possible undercount: 2.8x"
Lipscomb,Texas,48295,1,0,3233,3.093102381688834e-4,NA,"Lipscomb county, Texas
 recent cases: 1
 recent prevalence: 0.03%
 possible undercount: NAx"
Litchfield,Connecticut,09005,422,36,180333,0.002340115231266601,8.530805687203792,"Litchfield county, Connecticut
 recent cases: 422
 recent prevalence: 0.23%
 possible undercount: 8.5x"
Live Oak,Texas,48297,2,0,12207,1.6384041943147374e-4,NA,"Live Oak county, Texas
 recent cases: 2
 recent prevalence: 0.02%
 possible undercount: NAx"
Livingston,Illinois,17105,6,0,35648,1.6831238779174148e-4,NA,"Livingston county, Illinois
 recent cases: 6
 recent prevalence: 0.02%
 possible undercount: NAx"
Livingston,Kentucky,21139,5,0,9194,5.438329345225147e-4,NA,"Livingston county, Kentucky
 recent cases: 5
 recent prevalence: 0.05%
 possible undercount: NAx"
Livingston,Louisiana,22063,89,9,140789,6.321516595756771e-4,10.112359550561798,"Livingston county, Louisiana
 recent cases: 89
 recent prevalence: 0.06%
 possible undercount: 10.1x"
Livingston,Michigan,26093,61,9,191995,3.177166072033126e-4,14.754098360655737,"Livingston county, Michigan
 recent cases: 61
 recent prevalence: 0.03%
 possible undercount: 14.8x"
Livingston,Missouri,29117,1,0,15227,6.567281802062127e-5,NA,"Livingston county, Missouri
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Livingston,New York,36051,47,0,62914,7.470515306609021e-4,NA,"Livingston county, New York
 recent cases: 47
 recent prevalence: 0.07%
 possible undercount: NAx"
Llano,Texas,48299,0,0,21795,0,NA,"Llano county, Texas
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Logan,Arkansas,05083,1,1,21466,4.658529768005217e-5,100,"Logan county, Arkansas
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: 100.0x"
Logan,Colorado,08075,269,0,22409,0.012004105493328573,NA,"Logan county, Colorado
 recent cases: 269
 recent prevalence: 1.20%
 possible undercount: NAx"
Logan,Illinois,17107,3,0,28618,1.0482912852051157e-4,NA,"Logan county, Illinois
 recent cases: 3
 recent prevalence: 0.01%
 possible undercount: NAx"
Logan,Kentucky,21141,7,1,27102,2.5828352151132755e-4,14.285714285714286,"Logan county, Kentucky
 recent cases: 7
 recent prevalence: 0.03%
 possible undercount: 14.3x"
Logan,Ohio,39091,6,0,45672,1.3137151865475564e-4,NA,"Logan county, Ohio
 recent cases: 6
 recent prevalence: 0.01%
 possible undercount: NAx"
Logan,Oklahoma,40083,7,1,48011,1.4579992085147155e-4,14.285714285714286,"Logan county, Oklahoma
 recent cases: 7
 recent prevalence: 0.01%
 possible undercount: 14.3x"
Logan,West Virginia,54045,6,0,32019,1.8738873793685e-4,NA,"Logan county, West Virginia
 recent cases: 6
 recent prevalence: 0.02%
 possible undercount: NAx"
